LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,LEA_ADDRESS,LEA_CITY,LEA_ZIP,CJJ,LEA_HSE_IND,LEA_HSEPART_HI_M,LEA_HSEPART_HI_F,LEA_HSEPART_AM_M,LEA_HSEPART_AM_F,LEA_HSEPART_AS_M,LEA_HSEPART_AS_F,LEA_HSEPART_HP_M,LEA_HSEPART_HP_F,LEA_HSEPART_BL_M,LEA_HSEPART_BL_F,LEA_HSEPART_WH_M,LEA_HSEPART_WH_F,LEA_HSEPART_TR_M,LEA_HSEPART_TR_F,TOT_HSEPART_M,TOT_HSEPART_F,LEA_HSEPART_EL_M,LEA_HSEPART_EL_F,LEA_HSEPART_IDEA_M,LEA_HSEPART_IDEA_F
"TN","TENNESSEE","4703000","Monroe County","205 Oak Grove RD","Madisonville","37354","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4703030","Montgomery County","621 Gracey Avenue","Clarksville","37040","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4703060","Moore County","308 Mechanic Street N","Lynchburg","37352","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4703090","Morgan County","136 Flat Fork RD","Wartburg","37887","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4703150","Murfreesboro","2552 South Church Street","Murfreesboro","37127","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4703180","Davidson County","2601 Bransford AVE","Nashville","37204","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4703210","Newport","301 College ST","Newport","37821","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4703240","Oak Ridge","304 New York AVE","Oak Ridge","37830","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4703270","Obion County","1700 North Fifth ST","Union City","38261","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4703300","Oneida","195 North Bank","Oneida","37841","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4703330","Overton County","302 Zachary ST","Livingston","38570","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4703360","Paris","1219 Hwy 641 S","Paris","38242","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4703390","Perry County","857 Squirrel Hollow DR","Linden","37096","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4703420","Pickett County","141 Skyline DR","Byrdstown","38549","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4703450","Polk County","131 Stephens ST","Benton","37307","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4703480","Putnam County","1400 East Spring ST","Cookeville","38506","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4703510","Rhea County","1385 Broadway Street","Dayton","37321","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4703540","Richard City","1620 Hamilton Ave","South Pittsburg","37380","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4703590","Roane County","105 Bluff RD","Kingston","37763","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4703600","Robertson County","800 M.S. Couts Blvd","Springfield","37172","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4703660","Rogersville","116 Broadway","Rogersville","37857","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4703690","Rutherford County","2240 Southpark BLVD","Murfreesboro","37128","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4703720","Scott County","208 Court ST","Huntsville","37756","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4703750","Sequatchie County","878 Cordell DR","Dunlap","37327","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4703780","Sevier County","226 Cedar Street","Sevierville","37862","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4703870","Smith County","126 S C M S Lane","Carthage","37030","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4703900","South Carroll","145 Clarksburg RD","Huntingdon","38344","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4703960","Stewart County","1031 Spring ST","Dover","37058","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4703990","Sullivan County","154 Blountville By-Pass","Blountville","37617","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4704020","Sumner County","695 East Main St","Gallatin","37066","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4704050","Sweetwater","220 S. Clark ST","Sweetwater","37874","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4704080","Tipton County","1580 Highway 51 South","Covington","38019","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4704100","Trenton","201 W 10th ST","Trenton","38382","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4704170","Trousdale County","103 Lock Six RD","Hartsville","37074","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4704200","Tullahoma","510 S Jackson ST","Tullahoma","37388","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4704230","Unicoi County","100 Nolichucky AVE","Erwin","37650","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4704260","Union City","408 South Depot ST","Union City","38261","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4704290","Union County","3006 Maynardville Highway","Maynardville","37807","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4704320","Van Buren County","293 Sparta ST","Spencer","38585","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4704350","Warren County","2548 Morrison ST","McMinnville","37110","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4704380","Washington County","405 W. College St.","Jonesborough","37659","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4704440","Wayne County","419 South Main ST","Waynesboro","38485","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4704470","Weakley County","8319 Hwy 22 Suite A","Dresden","38225","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4704490","West Carroll Sp Dist","1415 Highway 77","Atwood","38220","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4704500","White County","576 Hale St","Sparta","38583","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4704530","Williamson County","1320 W Main","Franklin","37064","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TN","TENNESSEE","4704550","Wilson County","415 Harding DR","Lebanon","37087","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800001","CROSBYTON CISD","204 S HARRISON ST","CROSBYTON","79322","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800002","SPUR ISD","800 N WILLIAMS","SPUR","79370","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800003","ROCKSPRINGS ISD","201 N HWY 377","ROCKSPRINGS","78880","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800004","POR VIDA ACADEMY","1135 MISSION RD","SAN ANTONIO","78210","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800005","BLACKWELL CISD","610 N ALAMO","BLACKWELL","79506","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800006","ASPERMONT ISD","528 E SEVENTH ST","ASPERMONT","79502","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800007","PANTHER CREEK CISD","129 PR 3421","VALERA","76884","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800008","DRIPPING SPRINGS ISD","510 W MERCER ST","DRIPPING SPRINGS","78620","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800009","WIMBERLEY ISD","951 FM 2325","WIMBERLEY","78676","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800010","HAYS CISD","21003 INTERSTATE 35","KYLE","78640","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800011","ALVARADO ISD","102 S BILL JACKSON DR","ALVARADO","76009","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800012","CHISUM ISD","3250 S CHURCH ST","PARIS","75462","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800014","GEORGE GERVIN ACADEMY","6944 SUNBELT DR S","SAN ANTONIO","78218","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800016","TEXANS CAN ACADEMIES","325 W 12TH STE 200","DALLAS","75208","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800018","SER-NINOS CHARTER SCHOOL","5815 ALDER DR","HOUSTON","77081","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800019","ARISTOI CLASSICAL ACADEMY","5610 MORTON RD","KATY","77493","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800020","GEORGE I SANCHEZ CHARTER","6001 GULF FWY BLDG B3","HOUSTON","77023","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800022","RAUL YZAGUIRRE SCHOOLS FOR SUCCESS","2950 BROADWAY","HOUSTON","77017","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800025","DR M L GARZA-GONZALEZ CHARTER SCHOOL","4129 GREENWOOD DR","CORPUS CHRISTI","78416","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800029","PEGASUS SCHOOL OF LIBERAL ARTS AND SCIENCES","3800 MAIN ST STE E","DALLAS","75226","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800030","UPLIFT EDUCATION","3000 PEGASUS PARK DR","DALLAS","75247","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800032","ACADEMY OF ACCELERATED LEARNING INC","6711 BELLFORT ST","HOUSTON","77087","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800034","CUMBERLAND ACADEMY","1340 Shiloh Rd","Tyler","75703","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800035","ALIEF MONTESSORI COMMUNITY SCHOOL","12013 6TH ST","HOUSTON","77072","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800037","BURNHAM WOOD CHARTER SCHOOL DISTRICT","785 Southwestern Drive","EL PASO","79912","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800041","ADVANTAGE ACADEMY","618 W WHEATLAND RD","DUNCANVILLE","75116","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800042","RAPOPORT ACADEMY PUBLIC SCHOOL","1020 ELM AVE BLDG 100","WACO","76704","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800044","WAYSIDE SCHOOLS","6405 S IH 35","AUSTIN","78744","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800048","RAVEN SCHOOL","143 FOREST SERVICE RD 233","NEW WAVERLY","77358","No","Yes",0,0,0,0,0,0,0,0,7,0,12,0,19,0,38,0,4,0,12,0
"TX","TEXAS","4800049","EXCEL ACADEMY","1200 CONGRESS ST STE 6500","HOUSTON","77002","Yes","Yes",58,12,0,0,0,0,0,0,30,4,4,0,1,0,93,16,0,0,13,2
"TX","TEXAS","4800053","INSPIRE ACADEMIES","10325 BANDERA RD","SAN ANTONIO","78250","No","Yes",6,3,0,0,0,0,0,0,1,1,1,0,0,0,8,4,0,0,0,0
"TX","TEXAS","4800055","LIFE SCHOOL","132 E OVILLA RD STE A","RED OAK","75154","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800058","NYOS CHARTER SCHOOL","12301 N LAMAR BLVD","AUSTIN","78753","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800059","POSITIVE SOLUTIONS CHARTER SCHOOL","1325 N FLORES STE 100","SAN ANTONIO","78212","No","Yes",9,6,0,0,0,0,0,0,0,1,0,0,0,0,9,7,0,0,2,1
"TX","TEXAS","4800061","NEW FRONTIERS PUBLIC SCHOOLS INC","901 NE Loop 410","San Antonio","78209","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800062","Legacy Traditional Schools","1826 BASSE RD","SAN ANTONIO","78213","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800063","SOUTHWEST PREPARATORY SCHOOL","1258 AUSTIN HWY","SAN ANTONIO","78209","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800064","CHAPARRAL STAR ACADEMY","14046 SUMMIT DR","AUSTIN","78728","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800065","HORIZON MONTESSORI PUBLIC SCHOOLS","2402 E BUSINESS HWY 83","WESLACO","78596","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800066","TEXAS EMPOWERMENT ACADEMY","6414 N. Hampton Dr.","Austin","78723","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800068","TREETOPS SCHOOL INTERNATIONAL","12500 S PIPELINE RD","EULESS","76040","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800069","TWO DIMENSIONS PREPARATORY ACADEMY","12121 VETERANS MEMORIAL DR 10","HOUSTON","77067","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800070","UNIVERSAL ACADEMY","2616 N MACARTHUR BLVD","IRVING","75062","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800071","UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL","2200 E 6TH ST","AUSTIN","78702","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800072","NOVA ACADEMY","6459 SCYENE RD","DALLAS","75227","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800073","THE VARNETT PUBLIC SCHOOL","5025 S WILLOW DR","HOUSTON","77035","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800074","PINEYWOODS COMMUNITY ACADEMY","602 S RAGUET","LUFKIN","75904","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800075","RICHARD MILBURN ALTER HIGH SCHOOL (KILLEEN)","13003 JONES MALTSBERGER RD","SAN ANTONIO","78247","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800076","PRIORITY CHARTER SCHOOLS","275 FM 2483","MORGANS POINT RESORT","76513","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800077","BEXAR COUNTY ACADEMY","1485 Hillcrest Dr","SAN ANTONIO","78228","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800080","HERITAGE ACADEMY","6013 Fountain Wood Street","San Antonio","78233","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800086","BRAZOS SCHOOL FOR INQUIRY & CREATIVITY","410 BETHEL LN","BRYAN","77802","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800090","ACADEMY OF DALLAS","2324 S VERNON AVE","DALLAS","75224","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800092","TRINITY BASIN PREPARATORY","2730 N HWY 360","GRAND PRAIRIE","75050","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800093","ACADEMY FOR ACADEMIC EXCELLENCE","1673 TERRE COLONY COURT","DALLAS","75212","Yes","Yes",14,6,0,0,0,0,0,0,11,2,0,1,0,1,25,10,0,0,1,1
"TX","TEXAS","4800095","A W BROWN LEADERSHIP ACADEMY","5701 RED BIRD CTR DR","DALLAS","75237","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800098","JEAN MASSIEU ACADEMY","823 N CENTER ST","ARLINGTON","76011","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800105","WAXAHACHIE FAITH FAMILY ACADEMY","1620 FALCON DR","DESOTO","75115","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800106","TRIUMPH PUBLIC HIGH SCHOOLS-EL PASO","1599 GEORGE DIETER DR","EL PASO","79936","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800108","ODYSSEY ACADEMY INC","2412 61ST ST","GALVESTON","77591","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800109","EAST TEXAS CHARTER SCHOOLS","2402 ALPINE RD","LONGVIEW","75601","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800113","AMIGOS POR VIDA-FRIENDS FOR LIFE PUB CHTR SCH","5503 EL CAMINO DEL REY","HOUSTON","77081","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800115","HOUSTON HEIGHTS HIGH SCHOOL","1125 LAWRENCE DR","HOUSTON","77008","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800118","HOUSTON GATEWAY ACADEMY INC","3400 Evergreen Dr.","Houston","77087","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800124","CALVIN NELMS CHARTER SCHOOLS","20625 CLAY RD","KATY","77449","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800125","SOUTHWEST SCHOOL","3333 BERING DR STE 200","HOUSTON","77057","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800127","COMQUEST ACADEMY","207 N PEACH ST","TOMBALL","77375","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800132","KATHERINE ANNE PORTER SCHOOL","515 FM 2325","WIMBERLEY","78676","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800133","TRIUMPH PUBLIC HIGH SCHOOLS-RIO GRANDE VALLEY","200 N 17TH ST","MCALLEN","78501","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800139","TEKOA ACADEMY OF ACCELERATED STUDIES STEM SCHOOL","326 THOMAS BLVD","PORT ARTHUR","77640","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800141","RISE ACADEMY","207 N MARTIN LUTHER KING BLVD","LUBBOCK","79403","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800142","TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOCK","4008 AVE R","LUBBOCK","79412","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"TX","TEXAS","4800148","MIDLAND ACADEMY CHARTER SCHOOL","500 N BAIRD","MIDLAND","79701","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
